,NUMBER_OF_HITS,HIT_INTENSITY,NUMBER_OF_TUG,TOTAL_FRAMES_IN_TUG,NUMBER_OF_JERK,TIME,NUMBER_OF_RINGDROP,VARIANCE,ARC_LENGTH,CURVATURE_MAX_COUNT
0,0.39641248358604597,-0.30151134457776335,0.282508604751919,0.41998487500390996,-0.6452783169373421,-1.0076964354735412,-0.09667364890456652,0.17413063722768146,-0.5093149975785944,-1.4003438905855838
1,0.39641248358604597,-0.30151134457776335,-0.12980125083196284,0.24210892794343047,-0.6452783169373421,-0.9215903409176022,-0.09667364890456652,0.018633179060859515,-0.5556384585758173,-0.8344425241375275
2,0.39641248358604597,-0.30151134457776335,0.6948184603358009,0.5533918352992696,-0.6452783169373421,-0.2327415844700896,-0.09667364890456652,-0.272205531779174,-0.14620877957386483,-0.5514918409134995
3,0.39641248358604597,3.3166247903553967,-0.12980125083196284,-0.20258093970776833,0.8427656310178099,-0.3188476790260287,-0.09667364890456652,0.5042617451665151,0.00906390216074773,-0.4100164993014853
4,-1.5496124358363614,-0.30151134457776335,-0.12980125083196284,-0.4693948602984876,-0.6452783169373421,-1.1179122365051433,10.344080432788617,-0.29184713933909073,-0.8978936601747972,-0.6929671825255135
5,-1.5496124358363614,-0.30151134457776335,0.282508604751919,0.24210892794343047,0.0987436570402339,-1.2660147191413584,-0.09667364890456652,0.3789926357041667,-0.8062719386839231,-0.8344425241375275
6,-0.5765999761251577,-0.30151134457776335,-0.12980125083196284,0.1531709544131907,0.5947583063586178,-0.5874986940405587,-0.09667364890456652,0.3478973179700898,-0.002874784646944571,-0.8344425241375275
7,-0.5765999761251577,-0.30151134457776335,-0.12980125083196284,0.06423298088295094,0.0987436570402339,-1.0903582862472427,-0.09667364890456652,0.4440298735892913,-0.5868460885692726,-1.1173932073615558
8,0.39641248358604597,-0.30151134457776335,-0.12980125083196284,0.10870196764807083,-0.6452783169373421,-0.9215903409176022,-0.09667364890456652,0.4895404965403042,-0.25732027873979235,-0.6929671825255135
9,0.39641248358604597,3.3166247903553967,-0.12980125083196284,0.7757367691248689,-0.6452783169373421,-0.5082810870490946,-0.09667364890456652,-0.3759129261246186,-0.537886099150656,-0.9759178657495416
10,-0.5765999761251577,-0.30151134457776335,0.6948184603358009,-0.06917397941240869,-0.6452783169373421,-0.9250345846998398,-0.09667364890456652,-0.1358021760640017,-0.7106043793914399,-0.6929671825255135
11,-0.5765999761251577,-0.30151134457776335,-0.12980125083196284,0.19763994117831057,-0.6452783169373421,-1.379674763955198,-0.09667364890456652,0.2700234241827662,-0.9327465823230848,-0.8344425241375275
12,-1.5496124358363614,-0.30151134457776335,-0.5421111064158447,-0.6028018205938472,-0.6452783169373421,-1.2143510624077951,-0.09667364890456652,0.5099790513344973,-0.6388889930220383,-0.6929671825255135
13,0.39641248358604597,-0.30151134457776335,-0.12980125083196284,-0.2470499264728882,-0.6452783169373421,-0.24307431581680236,-0.09667364890456652,-0.49990490041587055,-0.4359587079817957,-0.26854115768947123
14,-0.5765999761251577,3.3166247903553967,0.6948184603358009,0.5533918352992696,-0.6452783169373421,0.3321143958168706,-0.09667364890456652,-0.29666072435115554,0.24025362509150028,0.29736020875858504
15,0.39641248358604597,-0.30151134457776335,-0.12980125083196284,-0.38045688676824785,-0.6452783169373421,-0.31540343524379116,-0.09667364890456652,-0.04828530871344222,-0.3959124570320421,-0.6929671825255135
16,0.39641248358604597,-0.30151134457776335,0.282508604751919,1.2648956235411877,-0.6452783169373421,-0.3291804103727414,-0.09667364890456652,-0.4353560418216169,-0.43077741984938717,-0.4100164993014853
17,0.39641248358604597,-0.30151134457776335,-0.12980125083196284,0.41998487500390996,-0.6452783169373421,-1.0318061419492044,-0.09667364890456652,0.13628509704524383,-0.6249292419930482,-0.8344425241375275
18,-0.5765999761251577,-0.30151134457776335,0.6948184603358009,0.19763994117831057,-0.6452783169373421,-0.5151695746135698,-0.09667364890456652,-0.21317191701885774,-0.40965438047967023,0.29736020875858504
19,-0.5765999761251577,-0.30151134457776335,-0.5421111064158447,-0.6028018205938472,-0.6452783169373421,-1.0180291668202541,-0.09667364890456652,-0.0509747308933097,-0.730910066199624,-0.8344425241375275
20,-0.5765999761251577,-0.30151134457776335,0.282508604751919,1.0425506897155883,-0.6452783169373421,-0.5013925994846196,-0.09667364890456652,0.028670250453907257,-0.10402212313362451,-0.6929671825255135
21,0.39641248358604597,-0.30151134457776335,1.1071283159196827,2.7768411735552636,-0.6452783169373421,0.2770064953010696,-0.09667364890456652,-0.5337778877933291,-0.02158715246844859,0.29736020875858504
22,0.39641248358604597,-0.30151134457776335,-0.5421111064158447,-0.6028018205938472,-0.6452783169373421,-0.6598278134675475,-0.09667364890456652,-0.1449714981859288,-0.45159222332752846,-0.5514918409134995
